,unlevered_ret,static35_ret,static35_equity,static35_notional,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,static35_drawdown,dyn_drawdown
2023-08-14,0.002263314228376556,0.07921599799317947,402822320361.36646,13063910504352.002,30.0,0.06789942685129668,133539323140.42528,133539323140.42528,3751457855937.788,3751457855937.788,False,0.0,0.0
2023-08-15,0.0006477633023607154,0.02267171558262504,411954993438.93243,14098781212647.826,30.0,0.019432899070821463,136134379328.99898,136134379328.99898,4006179694212.7583,4006179694212.7583,False,0.0,0.0
2023-08-16,0.00022765223028042847,0.007967828059814996,415237379995.0361,14418424770362.635,30.0,0.006829566908412854,137064118181.16164,137064118181.16164,4084031379869.969,4084031379869.969,False,0.0,0.0
2023-08-17,0.000241045575015697,0.008436595125549395,418740569651.0481,14533308299826.262,30.0,0.00723136725047091,138055279156.59155,138055279156.59155,4111923545434.849,4111923545434.849,False,0.0,0.0
2023-08-18,0.001268735992415726,0.04440575973455041,437335062778.0813,14655919937786.684,30.0,0.03806207977247178,143309950204.8606,143309950204.8606,4141658374697.7466,4141658374697.7466,False,0.0,0.0
2023-08-21,0.002999992220765746,0.1049997277268011,483255125295.16327,15306727197232.846,30.0,0.08999976662297238,156207812278.04785,156207812278.04785,4299298506145.818,4299298506145.818,False,0.0,0.0
2023-08-22,0.0009103455834413854,0.03186209542044849,498652646209.7385,16913929385330.715,30.0,0.02731036750324156,160473905038.2387,160473905038.2387,4686234368341.436,4686234368341.436,False,0.0,0.0
2023-08-23,-0.0009615385204055915,-0.0336538482141957,481871065742.589,17452842617340.848,30.0,-0.028846155612167745,155844849801.81345,160473905038.2387,4814217151147.161,4814217151147.161,False,-0.03365384821419559,-0.028846155612167745
2023-08-24,0.002011998876779497,0.0704199606872824,515804407248.52094,16865487300990.615,30.8910891650854,0.062152836702647124,165531049302.49414,165531049302.49414,4814217151147.161,4814217151147.161,False,0.0,0.0
2023-08-25,0.0021776884761397497,0.07621909666489124,555118553224.773,18053154253698.234,30.0,0.06533065428419249,176345301057.775,176345301057.775,4965931479074.824,4965931479074.824,False,0.0,0.0
2023-08-28,0.0017211910875265524,0.06024168806342933,588559831946.3618,19429149362867.055,30.0,0.05163573262579657,185451019873.00986,185451019873.00986,5290359031733.25,5290359031733.25,False,0.0,0.0
2023-08-29,0.0018767991623425129,0.06568797068198795,627221132931.8502,20599594118122.664,30.0,0.056303974870275386,195892649435.60675,195892649435.60675,5563530596190.296,5563530596190.296,False,0.0,0.0
2023-08-30,0.00013565742640420098,0.004748009924147034,630199185095.6454,21952739652614.758,29.999999999999996,0.004069722792126028,196689878215.8248,196689878215.8248,5876779483068.202,5876779483068.202,False,0.0,0.0
2023-08-31,-0.0009915971028469084,-0.03470589859964179,608327556080.139,22056971478347.59,30.0,-0.02974791308540725,190838764813.8811,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.03470589859964179,-0.02974791308540725
2023-09-01,-0.0008874539131803472,-0.03106088696131215,589432362625.2826,21291464462804.867,30.919799508393922,-0.02743989706847596,185602168750.7131,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.06468878956765967,-0.05637153048081778
2023-09-04,-0.0022017793663734464,-0.07706227782307062,544009362138.74414,20630132691884.89,31.792173476162965,-0.06999935157198078,172610137287.80984,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.13676600191702915,-0.12242491147202106
2023-09-05,0.0010056493484775775,0.03519772719671521,563157255259.7627,19040327674856.047,34.18510893503279,0.03437823252815073,178544168724.2062,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.10638212714557493,-0.09225543101769362
2023-09-06,0.00045681171662725895,0.015988410081954063,572161244397.4835,19710503934091.695,33.04894463167508,0.015097145129914726,181239675951.53552,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.09209459813781484,-0.07855107951887597
2023-09-07,-0.0001539339668303885,-0.005387688839063598,569078617646.8984,20025643553911.92,32.55742052889469,-0.005011692891777885,180331358355.86108,196689878215.8248,5900696346474.744,5900696346474.743,False,-0.09698610993835333,-0.08316909852378762
2023-09-08,-0.004463204609877702,-0.15621216134571958,480181616808.6421,19917751617641.445,32.72141018774155,-0.14604234879162728,153995343220.7865,196689878215.8248,5900696346474.744,5900696346474.745,False,-0.23804786143008916,-0.21706523682011858
2023-09-11,-0.0015368992650738322,-0.05379147427758413,454351939719.5112,16806356588302.473,38.31736871429148,-0.05888993581655763,144926567342.4656,196689878215.8248,5900696346474.744,5900696346474.743,False,-0.2790343902927228,-0.26317221477233366
2023-09-12,0.002519759434988833,0.08819158022460916,494421955261.4913,15902317890182.893,40.715076984685844,0.10259219937845884,159794902634.49948,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.21545129388503925,-0.18757943172266867
2023-09-13,-0.0005387411580125567,-0.018855940530439486,485099164276.13696,17304768434152.195,36.92668695428581,-0.01989392609131911,156615954651.7192,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.23024469763077615,-0.20374166646304537
2023-09-14,0.0012174535026803213,0.042610872593811244,505769662960.47174,16978470749664.793,37.67621478665214,0.04586903965974576,163799778086.98788,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.19744475251311056,-0.16721806138263562
